eta,tau_mis,time,num_runs,Q_comm_mean,Q_comm_std,Q_mis_mean,Q_mis_std,mean_pair_distance_mean,mean_pair_distance_std,valid_path_count_mean,valid_path_count_std,physical_complete_mean,physical_complete_std
0.2,0.25,25,5,0.9989557161617004,0.0002952825501796539,1.0,0.0,2.433439001342893,0.030998475076985218,1000.0,0.0,1.0,0.0
0.2,0.25,26,5,0.9966241060523021,0.0005580241663960931,1.0,0.0,2.6463821434462007,0.031749276572546704,1000.0,0.0,1.0,0.0
0.2,0.25,27,5,0.9925196799324748,0.0008177016780300452,1.0,0.0,2.8597270885644184,0.03253074442671014,1000.0,0.0,1.0,0.0
0.2,0.25,28,5,0.9865762372791954,0.0009395548539964857,1.0,0.0,3.073400814454631,0.03334142245379088,1000.0,0.0,1.0,0.0
0.2,0.25,29,5,0.9791405248307594,0.0009650479819197159,1.0,0.0,3.287347500863221,0.034179708542855985,1000.0,0.0,1.0,0.0
0.2,0.25,30,5,0.9706059641686231,0.0009731005870259711,1.0,0.0,3.5015236447242963,0.03504395721400877,1000.0,0.0,1.0,0.0
0.2,0.25,31,5,0.9612962256816434,0.0009813507463524314,1.0,0.0,3.715894775923432,0.035932539448495816,1000.0,0.0,1.0,0.0
0.2,0.25,32,5,0.9513755115472025,0.0010190804507804174,1.0,0.0,3.930433185792662,0.036843877613649635,1000.0,0.0,1.0,0.0
0.2,0.25,33,5,0.9409905978052857,0.0010742668533120596,1.0,0.0,4.145116317556786,0.03777646532784248,1000.0,0.0,1.0,0.0
0.2,0.25,34,5,0.9302183763866335,0.0011279690780866703,1.0,0.0,4.359925601631769,0.03872887796266958,1000.0,0.0,1.0,0.0
0.2,0.25,35,5,0.9191477097368903,0.001191091077058675,1.0,0.0,4.574845597160841,0.03969977721672364,1000.0,0.0,1.0,0.0
0.2,0.25,36,5,0.9078201918566503,0.0012512226295543184,1.0,0.0,4.789863348863579,0.04068791190527588,1000.0,0.0,1.0,0.0
0.2,0.25,37,5,0.8962731030900102,0.0013029279480605443,1.0,0.0,5.004967898126438,0.041692116344082666,1000.0,0.0,1.0,0.0
0.2,0.25,38,5,0.8845556895634082,0.001363722110392425,1.0,0.0,5.220149906445344,0.04271130723331162,1000.0,0.0,1.0,0.0
0.2,0.25,39,5,0.8726847517032688,0.0014512159659567287,1.0,0.0,5.435401361945002,0.043744479646681045,1000.0,0.0,1.0,0.0
0.2,0.25,40,5,0.8606805403214339,0.0015361899591387097,1.0,0.0,5.650715348167667,0.04479070253364398,1000.0,0.0,1.0,0.0
0.2,0.25,41,5,0.8485598276431892,0.0016197779235705072,1.0,0.0,5.866085860115607,0.045849114010123114,1000.0,0.0,1.0,0.0
0.2,0.25,42,5,0.8363326971668961,0.00170827583760947,1.0,0.0,6.081507656559732,0.046918916622885755,1000.0,0.0,1.0,0.0
0.2,0.25,43,5,0.8240093599970348,0.0018041120387447913,1.0,0.0,6.296976140471811,0.047999372710055686,1000.0,0.0,1.0,0.0
0.2,0.25,44,5,0.8115980562263856,0.0019034465919876159,1.0,0.0,6.512487261475407,0.049089799936611916,1000.0,0.0,1.0,0.0
0.2,0.25,45,5,0.7991132917745146,0.002009321677778187,1.0,0.0,6.728037435688984,0.0501895670531213,1000.0,0.0,1.0,0.0
0.2,0.25,46,5,0.7865681323492946,0.0021168361738935115,1.0,0.0,6.943623479420036,0.051298089904537394,1000.0,0.0,1.0,0.0
0.2,0.25,47,5,0.7739688178359907,0.002227268362475572,1.0,0.0,7.159242553974684,0.05241482770101906,1000.0,0.0,1.0,0.0
0.2,0.25,48,5,0.7613181486618112,0.002338656611396467,1.0,0.0,7.374892119451369,0.053539279552463716,1000.0,0.0,1.0,0.0
0.2,0.25,49,5,0.7486164603063334,0.0024431711361987836,1.0,0.0,7.590569895844529,0.05467098126154264,1000.0,0.0,1.0,0.0
0.2,0.25,50,5,0.7358681585445179,0.002546796645251601,1.0,0.0,7.806273830133601,0.05580950236550213,1000.0,0.0,1.0,0.0
0.2,0.25,51,5,0.7230737505660997,0.002650892712483496,1.0,0.0,8.022002068301532,0.056954443414196705,1000.0,0.0,1.0,0.0
0.2,0.25,52,5,0.7102372100175571,0.002761954060526664,1.0,0.0,8.237752931435924,0.05810543347021607,1000.0,0.0,1.0,0.0
0.2,0.25,53,5,0.6973684267588487,0.002874724411257427,1.0,0.0,8.453524895229135,0.05926212781624999,1000.0,0.0,1.0,0.0
0.2,0.25,54,5,0.6844661938512637,0.0029928136485790234,1.0,0.0,8.66931657232215,0.06042420585471374,1000.0,0.0,1.0,0.0
0.2,0.25,55,5,0.6715331694983473,0.0031152676280594795,0.9997999999999999,0.00040000000000000034,8.885126697038984,0.0615913691849017,999.8,0.4,1.0,0.0
0.2,0.25,56,5,0.6585719041927033,0.003240669892379312,0.9974000000000001,0.0021540659228538035,9.100954112139439,0.06276333984352303,997.4,2.1540659228538015,1.0,0.0
0.2,0.25,57,5,0.6455867431631686,0.0033692019712717874,0.9938,0.0033704599092705466,9.316797757283329,0.06393985869515978,993.8,3.3704599092705436,1.0,0.0
0.2,0.25,58,5,0.6325764220284777,0.0035049509967557107,0.9756,0.009243376006633082,9.532656658951685,0.06512068396000388,975.6,9.243376006633074,1.0,0.0
0.2,0.25,59,5,0.6195419594880973,0.0036398132686948997,0.9532,0.01292130024417045,9.748529921613038,0.06630558986710726,953.2,12.921300244170475,1.0,0.0
0.2,0.25,60,5,0.6064842882790107,0.0037764866302323515,0.9214,0.01493452376207556,9.964416719957685,0.06749436542220368,921.4,14.934523762075575,1.0,0.0
0.2,0.25,61,5,0.5934069056908486,0.003915514060881236,0.8896000000000001,0.010423051376636315,10.180316292051083,0.06868681328006612,889.6,10.423051376636307,1.0,0.0
0.2,0.25,62,5,0.580311554620162,0.0040556925244292314,0.8565999999999999,0.013994284547628733,10.396227933281018,0.06988274871213114,856.6,13.99428454762872,1.0,0.0
0.2,0.25,63,5,0.5671982832136215,0.00419549633906918,0.8326,0.016716458955173506,10.612150990992376,0.07108199866094939,832.6,16.71645895517349,1.0,0.0
0.2,0.25,64,5,0.5540648251668578,0.00433263511641845,0.8064,0.01111035552986489,10.828084859719423,0.07228440087370218,806.4,11.110355529864918,1.0,0.0
0.2,0.25,65,5,0.5409155252990188,0.004467938039815852,0.78,0.016062378404209023,11.044028976938817,0.07348980310776788,780.0,16.06237840420901,1.0,0.0
0.2,0.25,66,5,0.5277489068575603,0.004603157993325988,0.7618,0.011408768557561339,11.259982819277646,0.07469806240188778,761.8,11.408768557561329,1.0,0.0
0.2,0.25,67,5,0.5145673572558787,0.004737491495794596,0.7394,0.011482160075525868,11.475945899120262,0.07590904440711563,739.4,11.482160075525858,1.0,0.0
0.2,0.25,68,5,0.5013780894360618,0.004872064703207569,0.7259999999999999,0.015824032355882,11.691917761565387,0.07712262277222862,726.0,15.824032355881986,1.0,0.0
0.2,0.25,69,5,0.4881789894376711,0.005006353944096719,0.7092,0.013934130758680253,11.907897981691775,0.07833867857880542,709.2,13.934130758680285,1.0,0.0
0.2,0.25,70,5,0.47496745494201675,0.005139033616934716,0.6900000000000001,0.015126136320951203,12.123886162096245,0.07955709982156375,690.0,15.12613632095123,1.0,0.0
0.2,0.25,71,5,0.46179514275557026,0.005248754277297927,0.679,0.014408330923462286,12.339881930672687,0.0807777809300227,679.0,14.4083309234623,0.0,0.0
0.2,0.25,72,5,0.44898009170710723,0.005308115437825891,0.6616000000000001,0.01187602627144283,12.55588493860483,0.08200062232786179,661.6,11.876026271442818,0.0,0.0
0.2,0.25,73,5,0.4368290099081461,0.0053645064597837135,0.6422000000000001,0.016252999723128048,12.771894858548924,0.08322553002672065,642.2,16.252999723128035,0.0,0.0
0.2,0.25,74,5,0.42553864343886005,0.005442730735437999,0.6295999999999999,0.012721635115031412,12.987911382985562,0.08445241525146549,629.6,12.7216351150314,0.0,0.0
0.2,0.25,75,5,0.4151645296048897,0.0055381979241989135,0.6184000000000001,0.012240914998479496,13.203934222722438,0.08568119409422299,618.4,12.240914998479484,0.0,0.0
0.2,0.25,76,5,0.4055922480236728,0.005663927115953718,0.6052,0.006273754856543254,13.419963105532023,0.08691178719475236,605.2,6.273754856543249,0.0,0.0
0.2,0.25,77,5,0.3967189590461918,0.005736588168208543,0.5953999999999999,0.008522910301065015,13.635997774910114,0.08814411944491078,595.4,8.522910301065005,0.0,0.0
0.2,0.25,78,5,0.3884340401599874,0.005804706560296167,0.5831999999999999,0.013991425945914173,13.852037988942783,0.0893781197152003,583.2,13.99142594591416,0.0,0.0
0.2,0.25,79,5,0.3806375957893413,0.005892364688644251,0.5696,0.018810635289643968,14.068083519270846,0.09061372060156254,569.6,18.810635289643994,0.0,0.0
0.2,0.25,80,5,0.37325688301117743,0.005966445605565027,0.5554,0.02299217258111985,14.284134150142037,0.09185085819074228,555.4,22.992172581119863,0.0,0.0
0.2,0.25,81,5,0.36623534555365395,0.006015934890361386,0.542,0.029161618610769876,14.50018967754237,0.09308947184270194,542.0,29.161618610769874,0.0,0.0
0.2,0.25,82,5,0.35954456974676335,0.006043784789059095,0.5357999999999999,0.03147951715004536,14.716249908398947,0.0943295039887025,535.8,31.47951715004536,0.0,0.0
0.2,0.25,83,5,0.3531458553672365,0.006098987153818834,0.5254000000000001,0.025499803920814787,14.932314659847474,0.09557089994377778,525.4,25.499803920814763,0.0,0.0
0.2,0.25,84,5,0.3469816933494207,0.006182802275185912,0.5176000000000001,0.024450766859139637,15.14838375855832,0.09681360773246636,517.6,24.450766859139613,0.0,0.0
0.2,0.25,85,5,0.3410448160799718,0.006248172427577705,0.508,0.028781938781117587,15.364457040115749,0.0980575779267356,508.0,28.781938781117578,0.0,0.0
0.2,0.25,86,5,0.3353398828618225,0.006324576682089453,0.4968,0.026566143867712534,15.580534348445472,0.09930276349514294,496.8,26.56614386771253,0.0,0.0
0.2,0.25,87,5,0.32984290841034986,0.006405378978453696,0.4904,0.02708948135347003,15.796615535286085,0.10054911966236409,490.4,27.089481353470024,0.0,0.0
0.2,0.25,88,5,0.32453831013216417,0.006458864512227797,0.4796,0.02312228362424439,16.012700459700586,0.10179660377827007,479.6,23.122283624244385,0.0,0.0
0.2,0.25,89,5,0.31941040091007344,0.006526243773417702,0.471,0.021033306920215846,16.22878898762435,0.10304517519584391,471.0,21.03330692021585,0.0,0.0
0.2,0.25,90,5,0.31446050352634813,0.006617984385016523,0.465,0.02171635328502463,16.444880991446507,0.10429479515723857,465.0,21.71635328502463,0.0,0.0
0.2,0.25,91,5,0.3096852080587609,0.006733967144665302,0.4528,0.025293477420078092,16.660976349621755,0.10554542668738551,452.8,25.293477420078087,0.0,0.0
0.2,0.25,92,5,0.3050681696672287,0.00685336981794287,0.4446,0.027266096163550795,16.87707494631013,0.10679703449457208,444.6,27.266096163550806,0.0,0.0
0.2,0.25,93,5,0.3006068714541733,0.006975592521358338,0.4386,0.029309384162755782,17.09317667104235,0.1080495848774752,438.6,29.309384162755794,0.0,0.0
0.2,0.25,94,5,0.296291688924015,0.007088192169172128,0.43360000000000004,0.028025702488965368,17.309281418408595,0.10930304563818216,433.6,28.02570248896538,0.0,0.0
0.2,0.25,95,5,0.2920931500275727,0.0071984930701730196,0.4282,0.028195035023918652,17.525389087768946,0.11055738600076913,428.2,28.19503502391866,0.0,0.0
0.2,0.25,96,5,0.28801753030975646,0.007313509646725176,0.4233999999999999,0.02804710323723289,17.741499582983522,0.11181257653499978,423.4,28.047103237232896,0.0,0.0
0.2,0.25,97,5,0.284065505717496,0.007427885658822549,0.4178,0.023327237298917336,17.95761281216101,0.1130685890848288,417.8,23.327237298917336,0.0,0.0
0.2,0.25,98,5,0.2802251261046352,0.007540929294849846,0.40939999999999993,0.030565339847611714,18.173728687423914,0.11432539670132456,409.4,30.565339847611707,0.0,0.0
0.2,0.25,99,5,0.2764947095896282,0.00766650939033719,0.4048,0.02966749062526186,18.389847124689364,0.11558297357972726,404.8,29.667490625261856,0.0,0.0
0.2,0.25,100,5,0.27286738848951514,0.007772060108470143,0.4002,0.0300226581101674,18.605968043464237,0.11684129500034121,400.2,30.022658110167395,0.0,0.0
0.5,0.05,0,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,1,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,2,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,3,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,4,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,5,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,6,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,7,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,8,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,9,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,10,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,11,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,12,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,13,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,14,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,15,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,16,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,17,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,18,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,19,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,20,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.05,21,5,1.0,0.0,1.0,0.0,1.5883291287025005,0.028310380355146523,1000.0,0.0,1.0,0.0
0.5,0.05,22,5,1.0,0.0,1.0,0.0,1.7982019176404311,0.02893750418334882,1000.0,0.0,1.0,0.0
0.5,0.05,23,5,1.0,0.0,1.0,0.0,2.009185841293738,0.02959274478214269,1000.0,0.0,1.0,0.0
0.5,0.05,24,5,1.0,0.0,1.0,0.0,2.2209954008462183,0.030279470913957576,1000.0,0.0,1.0,0.0
0.5,0.05,25,5,1.0,0.0,1.0,0.0,2.433439001342893,0.030998475076985218,1000.0,0.0,1.0,0.0
0.5,0.05,26,5,1.0,0.0,1.0,0.0,2.6463821434462007,0.031749276572546704,1000.0,0.0,1.0,0.0
0.5,0.05,27,5,1.0,0.0,1.0,0.0,2.8597270885644184,0.03253074442671014,1000.0,0.0,1.0,0.0
0.5,0.05,28,5,1.0,0.0,1.0,0.0,3.073400814454631,0.03334142245379088,1000.0,0.0,1.0,0.0
0.5,0.05,29,5,1.0,0.0,1.0,0.0,3.287347500863221,0.034179708542855985,1000.0,0.0,1.0,0.0
0.5,0.05,30,5,1.0,0.0,1.0,0.0,3.5015236447242963,0.03504395721400877,1000.0,0.0,1.0,0.0
0.5,0.05,31,5,1.0,0.0,1.0,0.0,3.715894775923432,0.035932539448495816,1000.0,0.0,1.0,0.0
0.5,0.05,32,5,1.0,0.0,1.0,0.0,3.930433185792662,0.036843877613649635,1000.0,0.0,1.0,0.0
0.5,0.05,33,5,1.0,0.0,1.0,0.0,4.145116317556786,0.03777646532784248,1000.0,0.0,1.0,0.0
0.5,0.05,34,5,1.0,0.0,1.0,0.0,4.359925601631769,0.03872887796266958,1000.0,0.0,1.0,0.0
0.5,0.05,35,5,1.0,0.0,1.0,0.0,4.574845597160841,0.03969977721672364,1000.0,0.0,1.0,0.0
0.5,0.05,36,5,1.0,0.0,1.0,0.0,4.789863348863579,0.04068791190527588,1000.0,0.0,1.0,0.0
0.5,0.05,37,5,1.0,0.0,1.0,0.0,5.004967898126438,0.041692116344082666,1000.0,0.0,1.0,0.0
0.5,0.05,38,5,1.0,0.0,1.0,0.0,5.220149906445344,0.04271130723331162,1000.0,0.0,1.0,0.0
0.5,0.05,39,5,1.0,0.0,1.0,0.0,5.435401361945002,0.043744479646681045,1000.0,0.0,1.0,0.0
0.5,0.05,40,5,1.0,0.0,1.0,0.0,5.650715348167667,0.04479070253364398,1000.0,0.0,1.0,0.0
0.5,0.05,41,5,0.9999935855251462,4.929315257850049e-06,1.0,0.0,5.866085860115607,0.045849114010123114,1000.0,0.0,1.0,0.0
0.5,0.05,42,5,0.999653775528663,0.00017685961746291012,1.0,0.0,6.081507656559732,0.046918916622885755,1000.0,0.0,1.0,0.0
0.5,0.05,43,5,0.9982004383118547,0.0004704422021621751,1.0,0.0,6.296976140471811,0.047999372710055686,1000.0,0.0,1.0,0.0
0.5,0.05,44,5,0.9950839438098342,0.0007692817916212302,1.0,0.0,6.512487261475407,0.049089799936611916,1000.0,0.0,1.0,0.0
0.5,0.05,45,5,0.989949903458349,0.0010533155781563663,1.0,0.0,6.728037435688984,0.0501895670531213,1000.0,0.0,1.0,0.0
0.5,0.05,46,5,0.9828619708238527,0.001169629630111624,1.0,0.0,6.943623479420036,0.051298089904537394,1000.0,0.0,1.0,0.0
0.5,0.05,47,5,0.9740584133102106,0.0012577932817196074,1.0,0.0,7.159242553974684,0.05241482770101906,1000.0,0.0,1.0,0.0
0.5,0.05,48,5,0.96388421171911,0.0012990413973979367,1.0,0.0,7.374892119451369,0.053539279552463716,1000.0,0.0,1.0,0.0
0.5,0.05,49,5,0.9527268579055068,0.0013079495261441067,1.0,0.0,7.590569895844529,0.05467098126154264,1000.0,0.0,1.0,0.0
0.5,0.05,50,5,0.9407661792750606,0.0012775466138615662,1.0,0.0,7.806273830133601,0.05580950236550213,1000.0,0.0,1.0,0.0
0.5,0.05,51,5,0.9281088286216125,0.0012384610663440981,1.0,0.0,8.022002068301532,0.056954443414196705,1000.0,0.0,1.0,0.0
0.5,0.05,52,5,0.9148311315928807,0.001213461396966006,1.0,0.0,8.237752931435924,0.05810543347021607,1000.0,0.0,1.0,0.0
0.5,0.05,53,5,0.9009677230806259,0.0011910598287200097,1.0,0.0,8.453524895229135,0.05926212781624999,1000.0,0.0,1.0,0.0
0.5,0.05,54,5,0.8865854985048072,0.001158930619764727,1.0,0.0,8.66931657232215,0.06042420585471374,1000.0,0.0,1.0,0.0
0.5,0.05,55,5,0.871791184591984,0.0012023195010025464,1.0,0.0,8.885126697038984,0.0615913691849017,1000.0,0.0,1.0,0.0
0.5,0.05,56,5,0.8566279663716468,0.0013022379841830514,1.0,0.0,9.100954112139439,0.06276333984352303,1000.0,0.0,1.0,0.0
0.5,0.05,57,5,0.8410886076043171,0.001409633207778129,1.0,0.0,9.316797757283329,0.06393985869515978,1000.0,0.0,1.0,0.0
0.5,0.05,58,5,0.8252209601717473,0.001537963993602766,1.0,0.0,9.532656658951685,0.06512068396000388,1000.0,0.0,1.0,0.0
0.5,0.05,59,5,0.8090391616170358,0.0016794425501309913,1.0,0.0,9.748529921613038,0.06630558986710726,1000.0,0.0,1.0,0.0
0.5,0.05,60,5,0.7925807665457475,0.0018317843074613033,1.0,0.0,9.964416719957685,0.06749436542220368,1000.0,0.0,1.0,0.0
0.5,0.05,61,5,0.7758666842241386,0.0019906135931501583,1.0,0.0,10.180316292051083,0.06868681328006612,1000.0,0.0,1.0,0.0
0.5,0.05,62,5,0.7588957212423386,0.0021399110072897473,1.0,0.0,10.396227933281018,0.06988274871213114,1000.0,0.0,1.0,0.0
0.5,0.05,63,5,0.7416998879744778,0.002304273279885639,1.0,0.0,10.612150990992376,0.07108199866094939,1000.0,0.0,1.0,0.0
0.5,0.05,64,5,0.7243138452705468,0.0024670670096714068,1.0,0.0,10.828084859719423,0.07228440087370218,1000.0,0.0,1.0,0.0
0.5,0.05,65,5,0.7067346921135408,0.002638002078076334,1.0,0.0,11.044028976938817,0.07348980310776788,1000.0,0.0,1.0,0.0
0.5,0.05,66,5,0.6889675209095794,0.0028129884156138543,1.0,0.0,11.259982819277646,0.07469806240188778,1000.0,0.0,1.0,0.0
0.5,0.05,67,5,0.6710258774798289,0.0029928823422739493,1.0,0.0,11.475945899120262,0.07590904440711563,1000.0,0.0,1.0,0.0
0.5,0.05,68,5,0.6529222578091053,0.003151885348919226,1.0,0.0,11.691917761565387,0.07712262277222862,1000.0,0.0,1.0,0.0
0.5,0.05,69,5,0.6346704036540148,0.0032938068783641855,1.0,0.0,11.907897981691775,0.07833867857880542,1000.0,0.0,1.0,0.0
0.5,0.05,70,5,0.6162783078914377,0.0034287830165778375,1.0,0.0,12.123886162096245,0.07955709982156375,1000.0,0.0,1.0,0.0
0.5,0.05,71,5,0.5978261723172136,0.0035514671520043123,1.0,0.0,12.339881930672687,0.0807777809300227,1000.0,0.0,0.0,0.0
0.5,0.05,72,5,0.5798489406651114,0.0036565009057251676,1.0,0.0,12.55588493860483,0.08200062232786179,1000.0,0.0,0.0,0.0
0.5,0.05,73,5,0.5628556504930577,0.0038207449339411757,1.0,0.0,12.771894858548924,0.08322553002672065,1000.0,0.0,0.0,0.0
0.5,0.05,74,5,0.5471580104962698,0.004039698574324593,1.0,0.0,12.987911382985562,0.08445241525146549,1000.0,0.0,0.0,0.0
0.5,0.05,75,5,0.5328447649829096,0.004232112184695547,1.0,0.0,13.203934222722438,0.08568119409422299,1000.0,0.0,0.0,0.0
0.5,0.05,76,5,0.51974355425561,0.004458079974676105,1.0,0.0,13.419963105532023,0.08691178719475236,1000.0,0.0,0.0,0.0
0.5,0.05,77,5,0.5076730097579272,0.004588951079695384,1.0,0.0,13.635997774910114,0.08814411944491078,1000.0,0.0,0.0,0.0
0.5,0.05,78,5,0.49646258659309206,0.004709108621109312,1.0,0.0,13.852037988942783,0.0893781197152003,1000.0,0.0,0.0,0.0
0.5,0.05,79,5,0.485960160664569,0.004850235990641414,1.0,0.0,14.068083519270846,0.09061372060156254,1000.0,0.0,0.0,0.0
0.5,0.05,80,5,0.4760675740186892,0.004964264176022339,1.0,0.0,14.284134150142037,0.09185085819074228,1000.0,0.0,0.0,0.0
0.5,0.05,81,5,0.4667111300041654,0.005010144282717714,1.0,0.0,14.50018967754237,0.09308947184270194,1000.0,0.0,0.0,0.0
0.5,0.05,82,5,0.4578309030608122,0.005025420890793268,1.0,0.0,14.716249908398947,0.0943295039887025,1000.0,0.0,0.0,0.0
0.5,0.05,83,5,0.44934363582193376,0.005066426709022062,1.0,0.0,14.932314659847474,0.09557089994377778,1000.0,0.0,0.0,0.0
0.5,0.05,84,5,0.441184382457444,0.0051397605848666275,1.0,0.0,15.14838375855832,0.09681360773246636,1000.0,0.0,0.0,0.0
0.5,0.05,85,5,0.43333881043068184,0.0051753364472520635,1.0,0.0,15.364457040115749,0.0980575779267356,1000.0,0.0,0.0,0.0
0.5,0.05,86,5,0.42581138412120884,0.005209327641135975,1.0,0.0,15.580534348445472,0.09930276349514294,1000.0,0.0,0.0,0.0
0.5,0.05,87,5,0.41856927915040976,0.005243219728169703,1.0,0.0,15.796615535286085,0.10054911966236409,1000.0,0.0,0.0,0.0
0.5,0.05,88,5,0.41159595986810704,0.0052369763121889,1.0,0.0,16.012700459700586,0.10179660377827007,1000.0,0.0,0.0,0.0
0.5,0.05,89,5,0.40487233901432446,0.005249889658602124,1.0,0.0,16.22878898762435,0.10304517519584391,1000.0,0.0,0.0,0.0
0.5,0.05,90,5,0.398394764777083,0.005305554914911099,1.0,0.0,16.444880991446507,0.10429479515723857,1000.0,0.0,0.0,0.0
0.5,0.05,91,5,0.39215935574461536,0.005401706203176368,1.0,0.0,16.660976349621755,0.10554542668738551,1000.0,0.0,0.0,0.0
0.5,0.05,92,5,0.38613094852989915,0.005511631800116752,1.0,0.0,16.87707494631013,0.10679703449457208,1000.0,0.0,0.0,0.0
0.5,0.05,93,5,0.38031685108576363,0.005622068138581644,1.0,0.0,17.09317667104235,0.1080495848774752,1000.0,0.0,0.0,0.0
0.5,0.05,94,5,0.3747053102036868,0.005723327038536854,1.0,0.0,17.309281418408595,0.10930304563818216,1000.0,0.0,0.0,0.0
0.5,0.05,95,5,0.3692539565927636,0.005827094251919296,1.0,0.0,17.525389087768946,0.11055738600076913,1000.0,0.0,0.0,0.0
0.5,0.05,96,5,0.36396751077591427,0.005930651612696944,1.0,0.0,17.741499582983522,0.11181257653499978,1000.0,0.0,0.0,0.0
0.5,0.05,97,5,0.35884395472021885,0.006040187526352047,1.0,0.0,17.95761281216101,0.1130685890848288,1000.0,0.0,0.0,0.0
0.5,0.05,98,5,0.3538714666877528,0.006176292848523253,1.0,0.0,18.173728687423914,0.11432539670132456,1000.0,0.0,0.0,0.0
0.5,0.05,99,5,0.3490580006698307,0.006344921166862239,1.0,0.0,18.389847124689364,0.11558297357972726,1000.0,0.0,0.0,0.0
0.5,0.05,100,5,0.3443902187883185,0.006482688821292378,1.0,0.0,18.605968043464237,0.11684129500034121,1000.0,0.0,0.0,0.0
0.5,0.15,0,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,1,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,2,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,3,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,4,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,5,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,6,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,7,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,8,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,9,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,10,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,11,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,12,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,13,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,14,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
