eta,tau_mis,seed,time,Q_comm,Q_mis,mean_pair_distance,valid_path_count,physical_complete
0.2,0.15,23,79,0.37977032982549713,0.802,13.968235291697228,802,0
0.2,0.15,23,80,0.3723589929200831,0.786,14.183227830939307,786,0
0.2,0.15,23,81,0.3654156462304201,0.774,14.398225011914684,774,0
0.2,0.15,23,82,0.35881968635422273,0.767,14.613226652302888,767,0
0.2,0.15,23,83,0.35251720311805707,0.756,14.828232579407626,756,0
0.2,0.15,23,84,0.34647513759361986,0.743,15.043242629521439,743,0
0.2,0.15,23,85,0.34070187277494174,0.739,15.258256647340504,739,0
0.2,0.15,23,86,0.3352076433401602,0.733,15.473274485424977,733,0
0.2,0.15,23,87,0.3299291572344681,0.723,15.68829600370079,723,0
0.2,0.15,23,88,0.3248512395448094,0.72,15.903321068999192,720,0
0.2,0.15,23,89,0.31994029686825837,0.705,16.11834955463072,705,0
0.2,0.15,23,90,0.31519694405129084,0.702,16.33338133999063,702,0
0.2,0.15,23,91,0.310615196916016,0.686,16.548416310193073,686,0
0.2,0.15,23,92,0.30619055652328,0.684,16.76345435573158,684,0
0.2,0.15,23,93,0.3019474142478789,0.673,16.97849537216371,673,0
0.2,0.15,23,94,0.29785806879114846,0.67,17.19353925981779,670,0
0.2,0.15,23,95,0.29390484326100075,0.665,17.40858592352001,665,0
0.2,0.15,23,96,0.29009929807753015,0.656,17.62363527234021,656,0
0.2,0.15,23,97,0.28640866419894584,0.649,17.838687219354863,649,0
0.2,0.15,23,98,0.2827669684454379,0.631,18.05374168142593,631,0
0.2,0.15,23,99,0.27921540893625313,0.623,18.26879857899432,623,0
0.2,0.15,23,100,0.2757617786221541,0.617,18.483857835886866,617,0
0.2,0.15,29,0,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,1,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,2,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,3,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,4,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,5,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,6,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,7,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,8,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,9,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,10,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,11,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,12,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,13,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,14,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,15,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,16,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,17,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,18,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,19,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,20,1.0,1.0,1.3666527693164277,1000,1
0.2,0.15,29,21,1.0,1.0,1.5755327431474409,1000,1
0.2,0.15,29,22,1.0,1.0,1.7860192563015185,1000,1
0.2,0.15,29,23,1.0,1.0,1.9976465516235975,1000,1
0.2,0.15,29,24,0.9999768738935991,1.0,2.210120562043456,1000,1
0.2,0.15,29,25,0.9993420486663673,1.0,2.423243571058222,1000,1
0.2,0.15,29,26,0.9972438102247686,1.0,2.636876700930576,1000,1
0.2,0.15,29,27,0.9934036679850484,1.0,2.8509190744140844,1000,1
0.2,0.15,29,28,0.9876467022860638,1.0,3.0652954099276393,1000,1
0.2,0.15,29,29,0.9804102972998319,1.0,3.2799482532300326,1000,1
0.2,0.15,29,30,0.9720592117201328,1.0,3.494832914613128,1000,1
0.2,0.15,29,31,0.9628951256585613,1.0,3.7099140596030176,1000,1
0.2,0.15,29,32,0.9531470317544498,1.0,3.925163349030796,1000,1
0.2,0.15,29,33,0.9429115861033849,1.0,4.1405577664568085,1000,1
0.2,0.15,29,34,0.9322429039728937,1.0,4.35607840817058,1000,1
0.2,0.15,29,35,0.9212660823041557,1.0,4.571709591898377,1000,1
0.2,0.15,29,36,0.9100226159048096,1.0,4.7874381896772915,1000,1
0.2,0.15,29,37,0.89852453541364,1.0,5.003253121313911,1000,1
0.2,0.15,29,38,0.8868575365118763,1.0,5.2191449647792485,1000,1
0.2,0.15,29,39,0.8750488559631562,1.0,5.43510565302034,1000,1
0.2,0.15,29,40,0.863075816841743,1.0,5.651128235492872,1000,1
0.2,0.15,29,41,0.8509847111564747,1.0,5.867206688759178,1000,1
0.2,0.15,29,42,0.8387885145790949,1.0,6.083335764699341,1000,1
0.2,0.15,29,43,0.82650304322673,1.0,6.299510867852718,1000,1
0.2,0.15,29,44,0.8141415347878521,1.0,6.515727955534383,1000,1
0.2,0.15,29,45,0.801715045151772,1.0,6.7319834559140705,1000,1
0.2,0.15,29,46,0.789223069805438,1.0,6.948274200377787,1000,1
0.2,0.15,29,47,0.7766763309631995,1.0,7.164597367332618,1000,1
0.2,0.15,29,48,0.7640712475380437,1.0,7.380950435244967,1000,1
0.2,0.15,29,49,0.7513934122509998,1.0,7.59733114317891,1000,1
0.2,0.15,29,50,0.7386614767150846,1.0,7.813737457464961,1000,1
0.2,0.15,29,51,0.7258906688636234,1.0,8.030167543409169,1000,1
0.2,0.15,29,52,0.7130825122197356,1.0,8.246619741169487,1000,1
0.2,0.15,29,53,0.700241369845149,1.0,8.463092545095607,1000,1
0.2,0.15,29,54,0.6873631226146136,1.0,8.679584585961749,1000,1
0.2,0.15,29,55,0.6744571295773872,1.0,8.896094615627268,1000,1
0.2,0.15,29,56,0.6615132693019246,1.0,9.112621493743843,1000,1
0.2,0.15,29,57,0.6485476025663097,1.0,9.3291641761953,1000,1
0.2,0.15,29,58,0.6355572335028005,1.0,9.545721705010168,1000,1
0.2,0.15,29,59,0.6225451270495653,1.0,9.762293199531006,1000,1
0.2,0.15,29,60,0.6095112517644644,1.0,9.97887784866008,1000,1
0.2,0.15,29,61,0.5964516624460183,1.0,10.19547490403017,1000,1
0.2,0.15,29,62,0.5833688100205087,1.0,10.412083673973244,1000,1
0.2,0.15,29,63,0.5702652996975828,1.0,10.62870351817941,1000,1
0.2,0.15,29,64,0.5571391963287333,1.0,10.845333842954979,1000,1
0.2,0.15,29,65,0.5439904456573234,1.0,11.061974097002,1000,1
0.2,0.15,29,66,0.5308240645437188,1.0,11.27862376765304,1000,1
0.2,0.15,29,67,0.517640098431926,1.0,11.495282377504434,1000,1
0.2,0.15,29,68,0.5044484921795315,1.0,11.71194948139927,1000,1
0.2,0.15,29,69,0.4912444954638138,1.0,11.928624663718052,1000,1
0.2,0.15,29,70,0.4780268119948198,1.0,12.145307535940805,1000,1
0.2,0.15,29,71,0.46480918182804976,0.996,12.361997734449089,996,0
0.2,0.15,29,72,0.4518301522223604,0.991,12.578694918540615,991,0
0.2,0.15,29,73,0.4395431699468182,0.971,12.795398768632683,971,0
0.2,0.15,29,74,0.42810659237358745,0.952,13.012108984633597,952,0
0.2,0.15,29,75,0.4175979274340443,0.929,13.2288252844639,929,0
0.2,0.15,29,76,0.40806824001335623,0.902,13.445547402711448,902,0
0.2,0.15,29,77,0.39925036785587625,0.891,13.662275089406299,891,0
0.2,0.15,29,78,0.3910955408061727,0.873,13.879008108903033,873,0
0.2,0.15,29,79,0.38343537229539565,0.84,14.095746238859572,840,0
0.2,0.15,29,80,0.3761691727755848,0.837,14.312489269302901,837,0
0.2,0.15,29,81,0.36918498944921174,0.82,14.529237001773042,820,0
0.2,0.15,29,82,0.3624860965675163,0.808,14.74598924853774,808,0
0.2,0.15,29,83,0.3560602368530647,0.778,14.962745831871036,778,0
0.2,0.15,29,84,0.3498693560967274,0.769,15.17950658338977,769,0
0.2,0.15,29,85,0.34387421048346356,0.764,15.396271343442521,764,0
0.2,0.15,29,86,0.33811689234612086,0.746,15.613039960546315,746,0
0.2,0.15,29,87,0.3326151060481334,0.724,15.829812290866599,724,0
0.2,0.15,29,88,0.3273330876384307,0.717,16.046588197736806,717,0
0.2,0.15,29,89,0.3222340458621989,0.699,16.263367551213843,699,0
0.2,0.15,29,90,0.3173222200028059,0.689,16.480150227666545,689,0
0.2,0.15,29,91,0.31260454961113526,0.678,16.69693610939414,678,0
0.2,0.15,29,92,0.3080587492998247,0.67,16.91372508427224,670,0
0.2,0.15,29,93,0.3036530250734142,0.664,17.130517045424053,664,0
0.2,0.15,29,94,0.2994058353366517,0.657,17.34731189091471,657,0
0.2,0.15,29,95,0.29524541554003886,0.64,17.56410952346687,640,0
0.2,0.15,29,96,0.29118335640359294,0.626,17.780909850195787,626,0
0.2,0.15,29,97,0.2872284598021008,0.616,17.997712782362424,616,0
0.2,0.15,29,98,0.28339584227828885,0.613,18.214518235143093,613,0
0.2,0.15,29,99,0.2796526379293886,0.607,18.43132612741436,607,0
0.2,0.15,29,100,0.2759899440280863,0.6,18.648136381552053,600,0
0.2,0.15,35,0,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,1,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,2,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,3,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,4,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,5,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,6,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,7,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,8,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,9,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,10,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,11,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,12,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,13,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,14,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,15,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,16,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,17,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,18,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,19,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,20,1.0,1.0,1.387889083152374,1000,1
0.2,0.15,35,21,1.0,1.0,1.5937199826422757,1000,1
0.2,0.15,35,22,1.0,1.0,1.8012232167073965,1000,1
0.2,0.15,35,23,1.0,1.0,2.009913734551618,1000,1
0.2,0.15,35,24,0.9998355390594943,1.0,2.219485630214454,1000,1
0.2,0.15,35,25,0.9987573788887252,1.0,2.429733661563719,1000,1
0.2,0.15,35,26,0.9960882505163603,1.0,2.6405138497288454,1000,1
0.2,0.15,35,27,0.9916415053511104,1.0,2.851721657563025,1000,1
0.2,0.15,35,28,0.9856132632121726,1.0,3.0632790535015655,1000,1
0.2,0.15,35,29,0.9782110201250529,1.0,3.275126439853357,1000,1
0.2,0.15,35,30,0.9697942300121795,1.0,3.487217407326388,1000,1
0.2,0.15,35,31,0.9606275725940369,1.0,3.699515210345831,1000,1
0.2,0.15,35,32,0.9508366268813437,1.0,3.9119903310418387,1000,1
0.2,0.15,35,33,0.9405919190283986,1.0,4.124618754527051,1000,1
0.2,0.15,35,34,0.9299708392854862,1.0,4.337380721888191,1000,1
0.2,0.15,35,35,0.9190532095188778,1.0,4.5502598117941595,1000,1
0.2,0.15,35,36,0.9078519645897685,1.0,4.763242252965711,1000,1
0.2,0.15,35,37,0.8963968531921569,1.0,4.976316401889108,1000,1
0.2,0.15,35,38,0.8847875666166047,1.0,5.189472340799523,1000,1
0.2,0.15,35,39,0.8730504964087706,1.0,5.402701564527924,1000,1
0.2,0.15,35,40,0.8612044759006495,1.0,5.615996733907965,1000,1
0.2,0.15,35,41,0.8492526016489905,1.0,5.829351479660283,1000,1
0.2,0.15,35,42,0.8371907084406583,1.0,6.0427602449951685,1000,1
0.2,0.15,35,43,0.8250401725503441,1.0,6.256218158225602,1000,1
0.2,0.15,35,44,0.8127899711171628,1.0,6.469720928866163,1000,1
0.2,0.15,35,45,0.8004676901813915,1.0,6.683264762276242,1000,1
0.2,0.15,35,46,0.7880914552529467,1.0,6.896846289067274,1000,1
0.2,0.15,35,47,0.7756658071234972,1.0,7.110462506355043,1000,1
0.2,0.15,35,48,0.7631884882523439,1.0,7.324110728583721,1000,1
0.2,0.15,35,49,0.7506599145106261,1.0,7.537788546136616,1000,1
0.2,0.15,35,50,0.7380842979680902,1.0,7.751493790321581,1000,1
0.2,0.15,35,51,0.7254436106717908,1.0,7.965224503605924,1000,1
0.2,0.15,35,52,0.7127623651466813,1.0,8.178978914198453,1000,1
0.2,0.15,35,53,0.7000424199016793,1.0,8.392755414250303,1000,1
0.2,0.15,35,54,0.6872953435806682,1.0,8.606552541083191,1000,1
0.2,0.15,35,55,0.6745241289820024,1.0,8.820368960962309,1000,1
0.2,0.15,35,56,0.6617429110071464,1.0,9.034203455017527,1000,1
0.2,0.15,35,57,0.6489399384979752,1.0,9.24805490698607,1000,1
0.2,0.15,35,58,0.63612097323661,1.0,9.461922292505633,1000,1
0.2,0.15,35,59,0.6232725801379209,1.0,9.675804669732388,1000,1
0.2,0.15,35,60,0.610402449805001,1.0,9.889701171095204,1000,1
0.2,0.15,35,61,0.5975225713329027,1.0,10.103610996027683,1000,1
0.2,0.15,35,62,0.5846275176354031,1.0,10.31753340454447,1000,1
0.2,0.15,35,63,0.5717148948412598,1.0,10.53146771154887,1000,1
0.2,0.15,35,64,0.5587787580603063,1.0,10.745413281775827,1000,1
0.2,0.15,35,65,0.545823536361434,1.0,10.959369525288523,1000,1
0.2,0.15,35,66,0.5328512926363503,1.0,11.173335893458693,1000,1
0.2,0.15,35,67,0.5198651272976785,1.0,11.38731187537076,1000,1
0.2,0.15,35,68,0.5068743883121604,1.0,11.601296994598203,1000,1
0.2,0.15,35,69,0.49387763752208774,0.998,11.815290806307718,998,1
0.2,0.15,35,70,0.4808665502208114,0.99,12.029292894652674,990,1
0.2,0.15,35,71,0.46790320031503985,0.981,12.243302870422497,981,0
0.2,0.15,35,72,0.4553503108336735,0.967,12.457320368918989,967,0
0.2,0.15,35,73,0.4434634998175643,0.95,12.671345048034226,950,0
0.2,0.15,35,74,0.43250871326973767,0.929,12.885376586507967,929,0
0.2,0.15,35,75,0.42240163628091054,0.911,13.099414682345184,911,0
0.2,0.15,35,76,0.4130083613878852,0.886,13.313459051376693,886,0
0.2,0.15,35,77,0.40419837609924686,0.877,13.527509425947956,877,0
0.2,0.15,35,78,0.39596296723315966,0.854,13.741565553722815,854,0
0.2,0.15,35,79,0.3882623095559166,0.843,13.955627196590557,843,0
0.2,0.15,35,80,0.38093889421680754,0.825,14.16969412966592,825,0
0.2,0.15,35,81,0.3739369470629148,0.81,14.383766140372964,810,0
0.2,0.15,35,82,0.36724479822244915,0.791,14.597843027604613,791,0
0.2,0.15,35,83,0.3608967411616168,0.756,14.811924600950666,756,0
0.2,0.15,35,84,0.35479545447162836,0.752,15.026010679987808,752,0
0.2,0.15,35,85,0.3488997907088091,0.733,15.24010109362585,733,0
0.2,0.15,35,86,0.3432159647566213,0.721,15.454195679505064,721,0
0.2,0.15,35,87,0.3377165720578634,0.713,15.668294283439943,713,0
0.2,0.15,35,88,0.3323708451217231,0.701,15.882396758905326,701,0
0.2,0.15,35,89,0.32720554588005385,0.692,16.096502966561026,692,0
0.2,0.15,35,90,0.32223180243948146,0.686,16.31061277381175,686,0
0.2,0.15,35,91,0.3174400336368743,0.685,16.524726054399185,685,0
0.2,0.15,35,92,0.31279269676646115,0.672,16.73884268802356,672,0
0.2,0.15,35,93,0.30830395676211886,0.661,16.952962559992216,661,0
0.2,0.15,35,94,0.3039534723183009,0.659,17.16708556089292,659,0
0.2,0.15,35,95,0.2997325795511753,0.643,17.38121158628997,643,0
0.2,0.15,35,96,0.29563283032809656,0.635,17.59534053644115,635,0
0.2,0.15,35,97,0.2916472519075869,0.635,17.80947231603396,635,0
0.2,0.15,35,98,0.2877874077551394,0.622,18.023606833939596,622,0
0.2,0.15,35,99,0.28408901959226157,0.61,18.23774400298318,610,0
0.2,0.15,35,100,0.2804804981023351,0.596,18.45188373972919,596,0
0.2,0.25,11,0,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,1,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,2,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,3,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,4,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,5,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,6,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,7,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,8,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,9,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,10,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,11,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,12,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,13,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,14,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,15,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,16,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,17,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,18,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,19,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,20,1.0,1.0,1.4238497975171946,1000,1
0.2,0.25,11,21,1.0,1.0,1.6339815048362618,1000,1
0.2,0.25,11,22,1.0,1.0,1.8454790557361238,1000,1
0.2,0.25,11,23,1.0,1.0,2.05795769443552,1000,1
0.2,0.25,11,24,0.9997482820741835,1.0,2.271171342204998,1000,1
0.2,0.25,11,25,0.9985770597997222,1.0,2.484953107292809,1000,1
0.2,0.25,11,26,0.996072904905679,1.0,2.6991848644401926,1000,1
0.2,0.25,11,27,0.9918385229387843,1.0,2.913780192672412,1000,1
0.2,0.25,11,28,0.9857540638011485,1.0,3.1286741583707336,1000,1
0.2,0.25,11,29,0.9783103813498127,1.0,3.3438168841227065,1000,1
0.2,0.25,11,30,0.9697707261474551,1.0,3.5591693361493064,1000,1
0.2,0.25,11,31,0.9604296231389323,1.0,3.7747004731819698,1000,1
0.2,0.25,11,32,0.9504711273831206,1.0,3.9903852629865164,1000,1
0.2,0.25,11,33,0.9399791146441834,1.0,4.206203269655344,1000,1
0.2,0.25,11,34,0.929041234685713,1.0,4.422137626683026,1000,1
0.2,0.25,11,35,0.9177642101658435,1.0,4.638174276987494,1000,1
0.2,0.25,11,36,0.906277878841782,1.0,4.854301401487447,1000,1
0.2,0.25,11,37,0.8945593308785086,1.0,5.070508983315673,1000,1
0.2,0.25,11,38,0.8826608065506356,1.0,5.286788471201761,1000,1
0.2,0.25,11,39,0.8705573738436166,1.0,5.503132516431594,1000,1
0.2,0.25,11,40,0.858321276253591,1.0,5.719534765124243,1000,1
0.2,0.25,11,41,0.8459967449298725,1.0,5.935989692603431,1000,1
0.2,0.25,11,42,0.8335671766911185,1.0,6.15249247015723,1000,1
0.2,0.25,11,43,0.82104047540637,1.0,6.369038856972087,1000,1
0.2,0.25,11,44,0.8084297727923226,1.0,6.585625111818181,1000,1
0.2,0.25,11,45,0.795738854545392,1.0,6.802247920366371,1000,1
0.2,0.25,11,46,0.7829861037119822,1.0,7.0189043349763605,1000,1
0.2,0.25,11,47,0.7701762651081445,1.0,7.235591724509705,1000,1
0.2,0.25,11,48,0.7573105619875642,1.0,7.452307732257926,1000,1
0.2,0.25,11,49,0.7444021341438701,1.0,7.669050240483076,1000,1
0.2,0.25,11,50,0.7314484530445109,1.0,7.885817340379779,1000,1
0.2,0.25,11,51,0.7184451589907973,1.0,8.102607306508094,1000,1
0.2,0.25,11,52,0.7053861722234885,1.0,8.319418574933518,1000,1
0.2,0.25,11,53,0.6922884097286987,1.0,8.53624972445684,1000,1
0.2,0.25,11,54,0.6791458492371943,1.0,8.753099460431953,1000,1
0.2,0.25,11,55,0.6659683154418765,1.0,8.969966600761344,1000,1
0.2,0.25,11,56,0.6527619423031524,0.996,9.186850063732079,996,1
0.2,0.25,11,57,0.6395277643815326,0.992,9.403748857413863,992,1
0.2,0.25,11,58,0.6262562098668875,0.977,9.62066207038812,977,1
0.2,0.25,11,59,0.6129633757106518,0.955,9.837588863615558,955,1
0.2,0.25,11,60,0.5996456233115318,0.933,10.054528463281015,933,1
0.2,0.25,11,61,0.5863063650283543,0.883,10.271480154480162,883,1
0.2,0.25,11,62,0.5729470858512798,0.85,10.48844327563376,850,1
0.2,0.25,11,63,0.5595717203024633,0.841,10.70541721353269,841,1
0.2,0.25,11,64,0.5461820261229307,0.804,10.922401398931505,804,1
0.2,0.25,11,65,0.5327785235372069,0.778,11.13939530262037,778,1
0.2,0.25,11,66,0.5193594151520103,0.756,11.356398431915359,756,1
0.2,0.25,11,67,0.5059285622513007,0.748,11.573410327515631,748,1
0.2,0.25,11,68,0.4924924901034344,0.739,11.790430560683111,739,1
0.2,0.25,11,69,0.47904989608943227,0.717,12.00745873070643,717,1
0.2,0.25,11,70,0.46559879105901547,0.688,12.22449446261595,688,1
0.2,0.25,11,71,0.45224378714298724,0.684,12.441537405121137,684,0
0.2,0.25,11,72,0.43938797431093835,0.674,12.658587228745203,674,0
0.2,0.25,11,73,0.4272282015754557,0.656,12.87564362413522,656,0
0.2,0.25,11,74,0.41592328371680576,0.631,13.092706300528533,631,0
0.2,0.25,11,75,0.40544978279003024,0.614,13.309774984358784,614,0
0.2,0.25,11,76,0.39568066749479125,0.597,13.526849417986769,597,0
0.2,0.25,11,77,0.38667510426602386,0.58,13.743929358543257,580,0
0.2,0.25,11,78,0.3782687820817153,0.564,13.961014576872183,564,0
0.2,0.25,11,79,0.3703267798309924,0.541,14.178104856564293,541,0
0.2,0.25,11,80,0.3628104082229158,0.518,14.395199993072117,518,0
0.2,0.25,11,81,0.35566533773043457,0.493,14.612299792898435,493,0
0.2,0.25,11,82,0.3488855660969707,0.485,14.829404072851105,485,0
0.2,0.25,11,83,0.34235449202405005,0.482,15.046512659357962,482,0
0.2,0.25,11,84,0.3359886043589975,0.478,15.263625387836193,478,0
0.2,0.25,11,85,0.32987818622363313,0.46,15.480742102111154,460,0
0.2,0.25,11,86,0.3239600103014825,0.455,15.697862653880092,455,0
0.2,0.25,11,87,0.3182371335001116,0.448,15.914986902216816,448,0
0.2,0.25,11,88,0.3127641072884245,0.446,16.132114713113634,446,0
0.2,0.25,11,89,0.3074409565291183,0.439,16.349245959057303,439,0
0.2,0.25,11,90,0.30224770272674584,0.429,16.566380518636098,429,0
0.2,0.25,11,91,0.2971794521448136,0.41,16.783518276175293,410,0
0.2,0.25,11,92,0.29226071383655366,0.401,17.00065912139874,401,0
0.2,0.25,11,93,0.2874951738180966,0.392,17.21780294911428,392,0
0.2,0.25,11,94,0.2829027900300824,0.391,17.43494965892111,391,0
0.2,0.25,11,95,0.27843996214013783,0.384,17.652099154937364,384,0
0.2,0.25,11,96,0.27409071509945626,0.381,17.86925134554611,381,0
0.2,0.25,11,97,0.2698650804734662,0.38,18.086406143158552,380,0
0.2,0.25,11,98,0.26576099294621813,0.356,18.303563463992887,356,0
0.2,0.25,11,99,0.2617560989872934,0.352,18.520723227867716,352,0
0.2,0.25,11,100,0.2578961330791836,0.349,18.7378853580089,349,0
0.2,0.25,17,0,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,1,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,2,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,3,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,4,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,5,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,6,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,7,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,8,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,9,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,10,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,11,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,12,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,13,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,14,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,15,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,16,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,17,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,18,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,19,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,20,1.0,1.0,1.3825460901461044,1000,1
0.2,0.25,17,21,1.0,1.0,1.5915555317817625,1000,1
0.2,0.25,17,22,1.0,1.0,1.8022504821457268,1000,1
0.2,0.25,17,23,1.0,1.0,2.0141406906140213,1000,1
0.2,0.25,17,24,0.9998714453234522,1.0,2.226918808116743,1000,1
0.2,0.25,17,25,0.9988439091271395,1.0,2.440378850774693,1000,1
0.2,0.25,17,26,0.99637159893338,1.0,2.654376270567083,1000,1
0.2,0.25,17,27,0.9921162257219381,1.0,2.8688060357983547,1000,1
0.2,0.25,17,28,0.9860941598683615,1.0,3.0835896775635434,1000,1
0.2,0.25,17,29,0.9785574652234919,1.0,3.2986672133091908,1000,1
0.2,0.25,17,30,0.9699130810137346,1.0,3.513991896864356,1000,1
0.2,0.25,17,31,0.9605368586366626,1.0,3.7295266883116116,1000,1
0.2,0.25,17,32,0.9505434939891435,1.0,3.945241812223335,1000,1
0.2,0.25,17,33,0.940115694681097,1.0,4.161113027482349,1000,1
0.2,0.25,17,34,0.9293545314435592,1.0,4.377120375422315,1000,1
0.2,0.25,17,35,0.9183386739672638,1.0,4.593247257288053,1000,1
0.2,0.25,17,36,0.9070511494297675,1.0,4.809479743240037,1000,1
0.2,0.25,17,37,0.8955901923150937,1.0,5.025806047210745,1000,1
0.2,0.25,17,38,0.883960784865008,1.0,5.242216122546828,1000,1
0.2,0.25,17,39,0.8721597322326848,1.0,5.458701346940684,1000,1
0.2,0.25,17,40,0.8602207858673158,1.0,5.675254274267568,1000,1
0.2,0.25,17,41,0.8481498052987589,1.0,5.891868437177721,1000,1
0.2,0.25,17,42,0.8359458826645543,1.0,6.108538188628833,1000,1
0.2,0.25,17,43,0.8236210033710566,1.0,6.325258573606093,1000,1
0.2,0.25,17,44,0.8111988000108797,1.0,6.542025224469899,1000,1
0.2,0.25,17,45,0.7987055374947366,1.0,6.758834274961687,1000,1
0.2,0.25,17,46,0.7861536204427536,1.0,6.975682289065678,1000,1
0.2,0.25,17,47,0.7735567194480907,1.0,7.1925662017904015,1000,1
0.2,0.25,17,48,0.7609141434828228,1.0,7.4094832695831645,1000,1
0.2,0.25,17,49,0.7482296129831283,1.0,7.6264310285818295,1000,1
0.2,0.25,17,50,0.7355052202408932,1.0,7.843407259283401,1000,1
0.2,0.25,17,51,0.7227434272212783,1.0,8.060409956497644,1000,1
0.2,0.25,17,52,0.7099433527225111,1.0,8.277437303677958,1000,1
0.2,0.25,17,53,0.697117921594413,1.0,8.494487650896849,1000,1
0.2,0.25,17,54,0.6842615350305927,1.0,8.711559495871096,1000,1
0.2,0.25,17,55,0.6713683150640414,1.0,8.928651467550969,1000,1
