stage,stage_label,scenario_id,scenario_label,attack_ratio,seed,Q_phy,Q_comm,Q_mis,Q_overall,alive_nodes,phy_edges,comm_edges,mis_edges,valid_paths,attacked_count,jammed_count,affected_sensor_count,affected_decider_count,affected_influencer_count
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,17,1.0,0.8112735971553754,0.75,0.8537578657184584,100,496,104,462,626,0,10,0,10,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,23,1.0,0.8302738358157703,0.8333333333333334,0.8878690563830346,100,536,92,487,738,0,10,0,10,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,29,1.0,0.8590992963124655,1.0,0.9530330987708218,100,491,84,455,690,0,10,0,10,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,35,1.0,0.8171434369233217,0.711864406779661,0.8430026145676608,100,525,94,465,645,0,10,0,10,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,11,1.0,0.5965298098952228,0.4339622641509434,0.676830691348722,100,491,58,319,89,0,20,0,20,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,17,1.0,0.6092845588822954,0.4375,0.6822615196274318,100,496,64,313,137,0,20,0,20,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,23,1.0,0.5996010774686179,0.3888888888888889,0.6628299887858357,100,536,48,344,84,0,20,0,20,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,29,1.0,0.6235628995935069,0.8125,0.8120209665311688,100,491,54,309,222,0,20,0,20,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,35,1.0,0.6174062537805907,0.3559322033898305,0.6577794857234737,100,525,46,307,103,0,20,0,20,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,11,1.0,0.41249242313498097,0.0,0.4708308077116603,100,491,34,252,0,0,30,0,30,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,17,1.0,0.40750554880755546,0.0,0.4691685162691851,100,496,43,232,0,0,30,0,30,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,23,1.0,0.4306133914055622,0.0,0.4768711304685207,100,536,39,274,0,0,30,0,30,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,29,1.0,0.41639836016838777,0.0,0.4721327867227959,100,491,29,228,0,0,30,0,30,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,35,1.0,0.3919841013097361,0.0,0.46399470043657864,100,525,32,226,0,0,30,0,30,0
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,11,1.0,0.31179346144478765,0.0,0.4372644871482625,100,491,20,160,0,0,40,8,30,2
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,17,1.0,0.29886150932685446,0.0,0.4329538364422848,100,496,27,138,0,0,40,9,30,1
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,23,1.0,0.32670718112816116,0.0,0.44223572704272035,100,536,24,162,0,0,40,9,30,1
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,29,1.0,0.3155958959632101,0.0,0.43853196532106997,100,491,18,146,0,0,40,9,30,1
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,35,1.0,0.3103681621863017,0.0,0.4367893873954339,100,525,29,160,0,0,40,8,30,2
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,11,1.0,0.24311437820223913,0.0,0.4143714594007464,100,491,13,100,0,0,50,16,30,4
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,17,1.0,0.23425489626347537,0.0,0.41141829875449176,100,496,21,98,0,0,50,16,30,4
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,23,1.0,0.2605317839941621,0.0,0.42017726133138733,100,536,18,128,0,0,50,15,30,5
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,29,1.0,0.22854013523908012,0.0,0.4095133784130267,100,491,10,82,0,0,50,17,30,3
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,35,1.0,0.2319476506346607,0.0,0.4106492168782202,100,525,25,112,0,0,50,15,30,5
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,11,1.0,0.17335298145019518,0.0,0.39111766048339835,100,491,10,50,0,0,60,25,30,5
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,17,1.0,0.1735480236578147,0.0,0.39118267455260486,100,496,16,58,0,0,60,23,30,7
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,23,1.0,0.16298477088273705,0.0,0.3876615902942457,100,536,8,70,0,0,60,23,30,7
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,29,1.0,0.16741823039454784,0.0,0.38913941013151593,100,491,8,46,0,0,60,26,30,4
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,35,1.0,0.1788619947416776,0.0,0.3929539982472259,100,525,15,76,0,0,60,20,30,10
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,11,1.0,0.12476384574775833,0.0,0.37492128191591945,100,491,6,34,0,0,70,32,30,8
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,17,1.0,0.09666032860701404,0.0,0.36555344286900465,100,496,3,20,0,0,70,32,30,8
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,23,1.0,0.10703295094354434,0.0,0.3690109836478481,100,536,3,38,0,0,70,31,30,9
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,29,1.0,0.13264926158473364,0.0,0.37754975386157785,100,491,7,40,0,0,70,30,30,10
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,35,1.0,0.10532478213700171,0.0,0.36844159404566723,100,525,6,38,0,0,70,28,30,12
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,11,1.0,0.09917151752432744,0.0,0.36639050584144245,100,491,6,32,0,0,80,36,30,14
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,17,1.0,0.046053029995715825,0.0,0.34868434333190523,100,496,0,8,0,0,80,38,30,12
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,23,1.0,0.057339423614019516,0.0,0.3524464745380065,100,536,2,18,0,0,80,36,30,14
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,29,1.0,0.07863011215988092,0.0,0.3595433707199603,100,491,3,26,0,0,80,37,30,13
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,35,1.0,0.05340950109000574,0.0,0.3511365003633352,100,525,5,16,0,0,80,35,30,15
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,11,1.0,0.021814373750964677,0.0,0.34060479125032156,100,491,0,4,0,0,90,43,30,17
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,17,1.0,0.012283980960433902,0.0,0.337427993653478,100,496,0,2,0,0,90,44,30,16
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,23,1.0,0.01621313667020522,0.0,0.3387377122234017,100,536,1,6,0,0,90,41,30,19
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,29,1.0,0.02630492884871757,0.0,0.3421016429495725,100,491,1,8,0,0,90,43,30,17
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,35,1.0,0.0065084880899192515,0.0,0.3355028293633064,100,525,0,2,0,0,90,43,30,17
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,11,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,17,1.0,0.0,0.0,0.3333333333333333,100,496,0,0,0,0,100,50,30,20
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,23,1.0,0.0,0.0,0.3333333333333333,100,536,0,0,0,0,100,50,30,20
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,29,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
recon,侦察阶段（固定 $\Phi=1$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,35,1.0,0.0,0.0,0.3333333333333333,100,525,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.0,11,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.0,17,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.0,23,1.0,1.0,1.0,1.0,100,536,48,625,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.0,29,1.0,0.9999999999999999,1.0,0.9999999999999998,100,491,30,553,878,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.0,35,1.0,1.0,1.0,1.0,100,525,48,565,1006,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.1,11,0.8545925052904779,0.8724468416552673,0.8888888888888888,0.8719760786115447,90,387,42,443,937,10,0,5,2,3
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.1,17,0.8651191784698588,0.8599109505400249,0.9411764705882353,0.8887355331993729,90,405,36,484,1006,10,0,6,3,1
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.1,23,0.8584366640820127,0.8301718048992385,0.8888888888888888,0.8591657859567132,90,429,36,517,1003,10,0,5,3,2
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.1,29,0.856712712167786,0.8349997332537522,0.9444444444444444,0.8787189632886608,90,391,33,454,619,10,0,4,3,3
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.1,35,0.869275992639436,0.8562681306284404,0.9,0.8751813744226256,90,435,43,442,1019,10,0,5,3,2
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.2,11,0.7314855189715674,0.7479398680541214,0.7777777777777778,0.7524010549344888,80,310,36,370,621,20,0,10,4,6
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.2,17,0.7080922579791068,0.6879220264154475,0.8823529411764706,0.7594557418570083,80,305,28,355,750,20,0,11,7,2
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.2,23,0.717801731553776,0.6833902181241619,0.8333333333333334,0.7448417610037571,80,327,27,392,909,20,0,10,6,4
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.2,29,0.7296475915421345,0.67002099121737,0.8888888888888888,0.7628524905494645,80,312,23,355,479,20,0,9,7,4
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.2,35,0.7329493010627243,0.71343449671652,0.7,0.7154612659264147,80,338,38,369,800,20,0,9,5,6
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.3,11,0.5998910804487728,0.6501057022881622,0.6666666666666666,0.6388878164678672,70,234,26,288,366,30,0,17,5,8
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.3,17,0.5769752274063679,0.5179188016424631,0.7058823529411765,0.600258793996669,70,225,13,262,414,30,0,13,12,5
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.3,23,0.6062089491908405,0.5897730379685306,0.7222222222222222,0.6394014031271977,70,255,27,312,622,30,0,17,7,6
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.3,29,0.5876174198092572,0.5681778144589313,0.7777777777777778,0.6445243373486553,70,226,23,261,189,30,0,17,7,6
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.3,35,0.6220644096842505,0.5511187839661493,0.5,0.5577277312167999,70,269,30,321,650,30,0,13,7,10
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.4,11,0.4687005430238386,0.487696722793348,0.5,0.48546575527239555,60,175,25,218,189,40,0,21,8,11
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.4,17,0.479372481757792,0.39392206442558403,0.5294117647058824,0.46756877029641947,60,167,13,170,159,40,0,18,17,5
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.4,23,0.48905975221542247,0.4274474850431019,0.4444444444444444,0.4536505605676563,60,186,15,228,333,40,0,19,11,10
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.4,29,0.4644854492529154,0.42001486042971914,0.7777777777777778,0.5540926958201374,60,162,16,173,142,40,0,21,13,6
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.4,35,0.49438902533620244,0.4450124745585075,0.4,0.44646716663156993,60,190,26,237,307,40,0,19,9,12
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.5,11,0.3342279838433496,0.391943187778574,0.3888888888888889,0.3716866868369375,50,115,11,145,88,50,0,28,10,12
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.5,17,0.36753005002486017,0.2622785818641715,0.35294117647058826,0.3275832694532066,50,113,10,115,72,50,0,24,18,8
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.5,23,0.37653096551420673,0.3022739391017406,0.3888888888888889,0.3558979311682787,50,130,11,148,177,50,0,24,15,11
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.5,29,0.37394746338998824,0.3287837820484836,0.4444444444444444,0.3823918966276387,50,123,13,137,97,50,0,25,15,10
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.5,35,0.3620724521374871,0.308859089071005,0.35,0.340310513736164,50,122,10,140,104,50,0,24,14,12
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.6,11,0.20415665045277206,0.21295487909898167,0.1111111111111111,0.17607421355428826,40,69,7,93,36,60,0,31,16,13
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.6,17,0.2567200956184732,0.1915286749563735,0.29411764705882354,0.24745547254455674,40,70,10,73,37,60,0,30,20,10
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.6,23,0.24885247848107186,0.1864895179711828,0.3888888888888889,0.2747436284470478,40,84,8,87,82,60,0,30,19,11
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.6,29,0.2460140783595458,0.22878581915195376,0.2222222222222222,0.23234070657790723,40,78,4,86,25,60,0,30,17,13
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.6,35,0.27109346973235254,0.20054929111413014,0.35,0.2738809202821609,40,79,9,82,57,60,0,29,18,13
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.7,11,0.14637078407256113,0.1357501596325622,0.1111111111111111,0.13107735160541148,30,44,3,58,30,70,0,36,19,15
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.7,17,0.13067244516144896,0.11647943717033676,0.11764705882352941,0.1215996470517717,30,34,5,45,13,70,0,33,22,15
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.7,23,0.165175392345747,0.09280740730815212,0.16666666666666666,0.14154982210685524,30,48,2,54,16,70,0,34,21,15
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.7,29,0.16082014033143827,0.13022167623190345,0.05555555555555555,0.11553245737296575,30,45,2,48,4,70,0,34,20,16
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.7,35,0.16580931573861937,0.10944037621954254,0.2,0.15841656398605397,30,46,2,38,15,70,0,33,23,14
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.8,11,0.10024345057689502,0.08953063281732526,0.1111111111111111,0.10029506483511046,20,24,3,34,26,80,0,41,22,17
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.8,17,0.06165935729169855,0.053954712432200895,0.0,0.03853802324129981,20,13,1,17,0,80,0,38,25,17
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.8,23,0.08271018222470801,0.05266962204971716,0.16666666666666666,0.10068215698036394,20,21,3,21,10,80,0,39,25,16
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.8,29,0.08277951678304342,0.0449757653490416,0.05555555555555555,0.06110361256254686,20,17,0,19,4,80,0,38,25,17
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.8,35,0.07501218937042176,0.05421902083568896,0.05,0.05974373673537024,20,19,0,19,1,80,0,37,26,17
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.9,11,0.046767914943736937,0.008979352081831224,0.05555555555555555,0.03710094086037457,10,8,0,9,1,90,0,45,28,17
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.9,17,0.02974812053916617,0.009174432134665284,0.0,0.012974184224610483,10,6,0,8,0,90,0,43,27,20
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.9,23,0.008821604118480037,0.005944882148243559,0.05555555555555555,0.023440680607426382,10,3,0,5,1,90,0,43,29,18
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.9,29,0.031252205055286884,0.010590423254625813,0.0,0.013947542769970898,10,6,0,10,0,90,0,41,29,20
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,0.9,35,0.005109879736787439,0.004424581819443749,0.0,0.0031781538520770625,10,2,1,2,0,90,0,43,29,18
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,1.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,1.0,17,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,1.0,23,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,1.0,29,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_random,硬杀伤-随机攻击,1.0,35,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.0,11,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.0,17,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.0,23,1.0,1.0,1.0,1.0,100,536,48,625,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.0,29,1.0,0.9999999999999999,1.0,0.9999999999999998,100,491,30,553,878,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.0,35,1.0,1.0,1.0,1.0,100,525,48,565,1006,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.1,11,0.8294065363194673,0.8530288808024147,0.8333333333333334,0.8385895834850717,90,370,41,415,678,10,0,6,2,2
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.1,17,0.828016805642998,0.9092006112458803,0.9411764705882353,0.8927979624923712,90,374,51,420,914,10,0,9,1,0
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.1,23,0.821014732861842,0.8396178860040796,0.9444444444444444,0.8683590211034553,90,395,52,450,1011,10,0,6,3,1
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.1,29,0.8187068992789666,0.8856585923795202,1.0,0.9014551638861621,90,362,34,381,530,10,0,8,2,0
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.1,35,0.8179985136076305,0.8930450096847659,0.95,0.887014507764132,90,389,47,425,782,10,0,8,1,1
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.2,11,0.6771180086246492,0.7692296256116005,0.5555555555555556,0.6673010632639351,80,277,44,310,370,20,0,13,3,4
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.2,17,0.6915191952712968,0.7096286166937131,0.7058823529411765,0.7023433883020621,80,305,34,352,680,20,0,11,6,3
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.2,23,0.6793810091475253,0.6769235268999919,0.6111111111111112,0.6558052157195428,80,297,37,366,567,20,0,11,5,4
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.2,29,0.6697610463214848,0.7096442124798322,0.9444444444444444,0.7746165677485871,80,271,32,275,355,20,0,11,8,1
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.2,35,0.6706233260407665,0.763003162923615,0.85,0.7612088296547938,80,290,30,311,420,20,0,12,5,3
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.3,11,0.5377138923382265,0.6722719030160466,0.5,0.569995265118091,70,204,27,222,230,30,0,21,5,4
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.3,17,0.5811932103126691,0.6051013035221563,0.6470588235294118,0.6111177791214124,70,241,26,278,518,30,0,18,8,4
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.3,23,0.5434154795944623,0.5657401649164013,0.6111111111111112,0.5734222518739915,70,223,22,276,370,30,0,18,7,5
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.3,29,0.5504826036354507,0.5867249220088889,0.8888888888888888,0.6753654715110762,70,210,25,202,251,30,0,15,13,2
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.3,35,0.5597058510473342,0.6070321807776039,0.7,0.6222460106083126,70,224,26,253,270,30,0,16,9,5
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.4,11,0.409522131711189,0.5222500540105359,0.2777777777777778,0.4031833211665009,60,145,20,149,138,40,0,25,10,5
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.4,17,0.4452576134412921,0.44512459961056283,0.4117647058823529,0.4340489729780692,60,153,16,180,184,40,0,20,14,6
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.4,23,0.43161186484250075,0.48247821251422573,0.6111111111111112,0.5084003961559459,60,159,20,192,174,40,0,23,10,7
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.4,29,0.4605793222695448,0.4845631326728852,0.7777777777777778,0.5743067442400692,60,169,20,153,171,40,0,21,16,3
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.4,35,0.4426701423531782,0.4642158718393886,0.5,0.4689620047308556,60,162,20,179,138,40,0,20,13,7
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.5,11,0.29119189786371524,0.3630068824471583,0.16666666666666666,0.2736218156591801,50,97,10,89,44,50,0,28,16,6
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.5,17,0.3097784696365028,0.298561036975455,0.35294117647058826,0.3204268943608487,50,94,7,105,46,50,0,26,17,7
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.5,23,0.32928295986455364,0.3749541725601337,0.48148148148148145,0.3952395379687229,50,114,13,127,72,50,0,27,15,8
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.5,29,0.3299424119392441,0.3752582428051295,0.5,0.40173355158145785,50,115,14,104,100,50,0,27,19,4
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.5,35,0.3207961037364927,0.32970707607266386,0.4,0.3501677266030522,50,110,11,124,54,50,0,21,18,11
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.6,11,0.21720978750602718,0.26300182148955703,0.1111111111111111,0.19710757336889845,40,75,11,63,40,60,0,35,17,8
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.6,17,0.21607299081931763,0.22038007867844606,0.29411764705882354,0.24352357218552906,40,59,7,72,26,60,0,33,19,8
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.6,23,0.23892210226985947,0.23682176574784136,0.3333333333333333,0.2696924004503447,40,75,8,80,39,60,0,32,19,9
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.6,29,0.2590519208014642,0.2769248721496013,0.3333333333333333,0.2897700420947996,40,75,6,80,44,60,0,30,20,10
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.6,35,0.24126122183562068,0.2755588942611403,0.4,0.305606705365587,40,75,7,77,35,60,0,29,19,12
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.7,11,0.15421659999745513,0.16772693317080808,0.05555555555555555,0.12583302957460624,30,45,6,52,20,70,0,36,20,14
